-0.1 0.0003637185525947352 -0.00011905734794661954 0.0017177900838873709
-0.08 0.0003732136411395481 0.00013485587066777927 0.0026226571245126203
-0.06 0.0003953977159050994 0.00043649907199697297 0.0020699205087091445
-0.039999999999999994 0.00042068306505638545 -3.720159803064674e-05 0.001128107248128827
-0.01999999999999999 0.00041478066005975914 -0.0032652376709523803 0.0006524172322683885
0.0 0.0004136870371483244 -0.0001753324107319731 0.0008116386756389426
0.020000000000000018 0.0004032235410901654 0.00025861098019218045 0.000559774259293321
0.04000000000000001 0.0003193301790024389 -0.0005482325803259451 -0.0010672214373329675
-0.1 0.0003894845114962058 -0.00010772372797604462 0.00474244931940625
-0.08 0.0003854727672988093 -3.0206527937946237e-05 0.0032288979619026254
-0.06 0.0003712285100843592 -0.0004818064933352794 0.0019249095077236082
-0.039999999999999994 0.00044903938097593513 -4.902956497277834e-05 0.0014380137259864603
-0.01999999999999999 0.0004383572913717853 -0.0010347458160266396 0.0008475108679331211
0.0 0.0004168496840215184 -0.00024283084844399735 0.00025840879881043816
0.020000000000000018 0.00033812826790146586 -0.0010543522943192315 -0.000709789648917251
0.04000000000000001 0.0004366814207337909 0.0008988181659312364 -0.0014357019711950653
0.060000000000000026 0.0008946191774570482 5.490337264275124e-06 -0.0013670019243211765
0.08000000000000002 -0.00012967521171877301 -1.7598717085595766e-06 -0.0032136731383172346
0.1 0.0005308534499052225 0.0006933079859992563 -0.0034881319981417388
